Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon,Arr City Name,Arr Country Name
M,NRT,TYO,KMG,KMG,International,22-May,4,35.6811673,139.7670516,24.8796599,102.83322,KUNMING,"China, People’s Republic of"
M,NRT,TYO,SAN,SAN,International,22-May,18,35.6811673,139.7670516,32.715738,-117.1610838,SAN DIEGO,United States of America
M,HND,TYO,KOJ,KOJ,Domestic,22-May,25,35.6811673,139.7670516,31.5968539,130.5571392,KAGOSHIMA,Japan
M,HND,TYO,OBO,OBO,Domestic,22-May,26,35.6811673,139.7670516,42.9233354,143.197199,OBIHIRO,Japan
M,NRT,TYO,TPE,TPE,International,22-May,3,35.6811673,139.7670516,25.0329636,121.5654268,TAIPEI,Chinese Taipei
M,NRT,TYO,SZX,SZX,International,22-May,3,35.6811673,139.7670516,22.5428599,114.05956,SHENZHEN,"China, People’s Republic of"
M,HND,TYO,BKK,BKK,International,22-May,31,35.6811673,139.7670516,13.7563309,100.5017651,BANGKOK,Thailand
M,HND,TYO,FRA,FRA,International,22-May,2,35.6811673,139.7670516,50.1109221,8.6821267,FRANKFURT,Germany
M,NRT,TYO,TPE,TPE,International,22-May,4,35.6811673,139.7670516,25.0329636,121.5654268,TAIPEI,Chinese Taipei
M,HND,TYO,OIT,OIT,Domestic,22-May,139,35.6811673,139.7670516,33.2396084,131.6095148,OITA,Japan
M,NRT,TYO,DFW,DFW,International,22-May,18,35.6811673,139.7670516,32.7078751,-96.9209135,DALLAS/FORT WORTH,United States of America
M,HND,TYO,KOJ,KOJ,Domestic,22-May,29,35.6811673,139.7670516,31.5968539,130.5571392,KAGOSHIMA,Japan
M,NRT,TYO,SFO,SFO,International,22-May,31,35.6811673,139.7670516,37.7749295,-122.4194155,SAN FRANCISCO,United States of America
M,NRT,TYO,YYZ,YTO,International,22-May,12,35.6811673,139.7670516,43.653226,-79.3831843,TORONTO,Canada
M,HND,TYO,HIJ,HIJ,Domestic,22-May,126,35.6811673,139.7670516,34.3852894,132.4553055,HIROSHIMA,Japan
M,NRT,TYO,BRU,BRU,International,22-May,8,35.6811673,139.7670516,50.8476424,4.3571696,BRUSSELS,Belgium
M,HND,TYO,HEL,HEL,International,22-May,18,35.6811673,139.7670516,60.1698557,24.938379,HELSINKI,Finland
M,HND,TYO,FUK,FUK,Domestic,22-May,3,35.6811673,139.7670516,33.5901838,130.4016888,FUKUOKA,Japan
M,NRT,TYO,JFK,NYC,International,22-May,13,35.6811673,139.7670516,40.7527262,-73.9772294,NEW YORK,United States of America
M,HND,TYO,FUK,FUK,Domestic,22-May,6,35.6811673,139.7670516,33.5901838,130.4016888,FUKUOKA,Japan
L,NRT,TYO,TPE,TPE,International,22-May,18,35.6811673,139.7670516,25.0329636,121.5654268,TAIPEI,Chinese Taipei
M,HND,TYO,SGN,SGN,International,22-May,22,35.6811673,139.7670516,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
L,NRT,TYO,KIX,OSA,Domestic,22-May,31,35.6811673,139.7670516,34.6937249,135.5022535,OSAKA,Japan
M,HND,TYO,YGJ,YGJ,Domestic,22-May,24,35.6811673,139.7670516,35.4281164,133.3309966,YONAGO,Japan
M,HND,TYO,SHM,SHM,Domestic,22-May,61,35.6811673,139.7670516,33.6781397,135.3481896,SHIRAHAMA,Japan
M,NRT,TYO,TPE,TPE,International,22-May,27,35.6811673,139.7670516,25.0329636,121.5654268,TAIPEI,Chinese Taipei
M,HND,TYO,CTS,SPK,Domestic,22-May,5,35.6811673,139.7670516,43.0617713,141.3544506,SAPPORO,Japan
L,NRT,TYO,ASJ,ASJ,Domestic,22-May,31,35.6811673,139.7670516,27.7005538,128.8205454,AMAMI,Japan
M,HND,TYO,SYD,SYD,International,22-May,14,35.6811673,139.7670516,-33.8688197,151.2092955,SYDNEY,Australia
L,NRT,TYO,MNL,MNL,International,22-May,6,35.6811673,139.7670516,14.5995124,120.9842195,MANILA,Philippines
M,HND,TYO,YGJ,YGJ,Domestic,22-May,93,35.6811673,139.7670516,35.4281164,133.3309966,YONAGO,Japan
M,HND,TYO,HIJ,HIJ,Domestic,22-May,2,35.6811673,139.7670516,34.3852894,132.4553055,HIROSHIMA,Japan
M,NRT,TYO,CGK,JKT,International,22-May,1,35.6811673,139.7670516,-6.1944491,106.8229198,JAKARTA,Indonesia
L,NRT,TYO,ICN,SEL,International,22-May,13,35.6811673,139.7670516,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
L,HND,TYO,OIT,OIT,Domestic,22-May,124,35.6811673,139.7670516,33.2396084,131.6095148,OITA,Japan
M,NRT,TYO,HAN,HAN,International,22-May,1,35.6811673,139.7670516,21.0277644,105.8341598,HANOI,Vietnam
M,HND,TYO,MMY,MMY,Domestic,22-May,8,35.6811673,139.7670516,39.6394645,141.9462611,MIYAKO,Japan
M,HND,TYO,KMJ,KMJ,Domestic,22-May,5,35.6811673,139.7670516,32.8032164,130.7079369,KUMAMOTO,Japan
M,HND,TYO,ITM,OSA,Domestic,22-May,187,35.6811673,139.7670516,34.6937249,135.5022535,OSAKA,Japan
L,NRT,TYO,NGS,NGS,Domestic,22-May,21,35.6811673,139.7670516,32.7503334,129.8778888,NAGASAKI,Japan
M,HND,TYO,GAJ,GAJ,Domestic,22-May,62,35.6811673,139.7670516,38.2554153,140.3396175,YAMAGATA,Japan
M,HND,TYO,IZO,IZO,Domestic,22-May,16,35.6811673,139.7670516,35.3670442,132.7546943,IZUMO,Japan
L,NRT,TYO,CTS,SPK,Domestic,22-May,409,35.6811673,139.7670516,43.0617713,141.3544506,SAPPORO,Japan
M,NRT,TYO,ICN,SEL,International,22-May,8,35.6811673,139.7670516,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
M,NRT,TYO,ORD,CHI,International,22-May,18,35.6811673,139.7670516,41.8781136,-87.6297982,CHICAGO,United States of America
M,HND,TYO,KOJ,KOJ,Domestic,22-May,12,35.6811673,139.7670516,31.5968539,130.5571392,KAGOSHIMA,Japan
L,NRT,TYO,OIT,OIT,Domestic,22-May,72,35.6811673,139.7670516,33.2396084,131.6095148,OITA,Japan
M,HND,TYO,KUH,KUH,Domestic,22-May,6,35.6811673,139.7670516,42.9849413,144.381804,KUSHIRO,Japan
M,HND,TYO,OIT,OIT,Domestic,22-May,1,35.6811673,139.7670516,33.2396084,131.6095148,OITA,Japan
L,NRT,TYO,PVG,SHA,International,22-May,4,35.6811673,139.7670516,31.230416,121.473701,SHANGHAI,"China, People’s Republic of"
M,HND,TYO,TKS,TKS,Domestic,22-May,23,35.6811673,139.7670516,34.0703652,134.5549537,TOKUSHIMA,Japan
M,HND,TYO,MYJ,MYJ,Domestic,22-May,1,35.6811673,139.7670516,33.8355117,132.7639923,MATSUYAMA,Japan
M,HND,TYO,ORD,CHI,International,22-May,13,35.6811673,139.7670516,41.8781136,-87.6297982,CHICAGO,United States of America
M,HND,TYO,NTQ,NTQ,Domestic,22-May,62,35.6811673,139.7670516,37.3910935,136.9025211,WAJIMA,Japan
M,HND,TYO,SHM,SHM,Domestic,22-May,34,35.6811673,139.7670516,33.6781397,135.3481896,SHIRAHAMA,Japan
M,NRT,TYO,UBN,UBN,International,22-May,2,35.6811673,139.7670516,#N/A,#N/A,#N/A,#N/A
M,HND,TYO,OIT,OIT,Domestic,22-May,44,35.6811673,139.7670516,33.2396084,131.6095148,OITA,Japan
L,NRT,TYO,BKK,BKK,International,22-May,31,35.6811673,139.7670516,13.7563309,100.5017651,BANGKOK,Thailand
M,NRT,TYO,IAD,WAS,International,22-May,19,35.6811673,139.7670516,47.7510741,-120.7401386,WASHINGTON,United States of America
M,HND,TYO,ITM,OSA,Domestic,22-May,63,35.6811673,139.7670516,34.6937249,135.5022535,OSAKA,Japan
M,HND,TYO,KMJ,KMJ,Domestic,22-May,127,35.6811673,139.7670516,32.8032164,130.7079369,KUMAMOTO,Japan
M,NRT,TYO,SZX,SZX,International,22-May,5,35.6811673,139.7670516,22.5428599,114.05956,SHENZHEN,"China, People’s Republic of"
M,NRT,TYO,SIN,SIN,International,22-May,18,35.6811673,139.7670516,1.2830173,103.8513365,SINGAPORE,Singapore
M,HND,TYO,TKS,TKS,Domestic,22-May,8,35.6811673,139.7670516,34.0703652,134.5549537,TOKUSHIMA,Japan
M,HND,TYO,ITM,OSA,Domestic,22-May,35,35.6811673,139.7670516,34.6937249,135.5022535,OSAKA,Japan
M,NRT,TYO,YVR,YVR,International,22-May,13,35.6811673,139.7670516,49.2827291,-123.1207375,VANCOUVER,Canada
M,HND,TYO,KUH,KUH,Domestic,22-May,62,35.6811673,139.7670516,42.9849413,144.381804,KUSHIRO,Japan
M,HND,TYO,DFW,DFW,International,22-May,13,35.6811673,139.7670516,32.7078751,-96.9209135,DALLAS/FORT WORTH,United States of America
M,HND,TYO,CTS,SPK,Domestic,22-May,2,35.6811673,139.7670516,43.0617713,141.3544506,SAPPORO,Japan
L,NRT,TYO,OKA,OKA,Domestic,22-May,224,35.6811673,139.7670516,26.3343533,127.8056058,OKINAWA,Japan
M,HND,TYO,FUK,FUK,Domestic,22-May,5,35.6811673,139.7670516,33.5901838,130.4016888,FUKUOKA,Japan
M,HND,TYO,SIN,SIN,International,22-May,3,35.6811673,139.7670516,1.2830173,103.8513365,SINGAPORE,Singapore
M,NRT,TYO,MNL,MNL,International,22-May,9,35.6811673,139.7670516,14.5995124,120.9842195,MANILA,Philippines
M,HND,TYO,IWK,IWK,Domestic,22-May,78,35.6811673,139.7670516,34.1667451,132.2191641,IWAKUNI,Japan
M,HND,TYO,KKJ,KKJ,Domestic,22-May,111,35.6811673,139.7670516,33.8834976,130.8751773,KITAKYUSHU,Japan
M,NRT,TYO,DPS,DPS,International,22-May,2,35.6811673,139.7670516,-8.3405389,115.0919509,BALI ISLAND,Indonesia
L,NRT,TYO,KCZ,KCZ,Domestic,22-May,31,35.6811673,139.7670516,33.5588821,133.5312383,KOCHI,Japan
M,HND,TYO,FUK,FUK,Domestic,22-May,62,35.6811673,139.7670516,33.5901838,130.4016888,FUKUOKA,Japan
L,HND,TYO,SHI,SHI,Domestic,22-May,31,35.6811673,139.7670516,24.8183207,125.1543783,SHIMOJISHIMA,Japan
M,HND,TYO,KIX,OSA,Domestic,22-May,155,35.6811673,139.7670516,34.6937249,135.5022535,OSAKA,Japan
L,NRT,TYO,SGN,SGN,International,22-May,31,35.6811673,139.7670516,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
M,NRT,TYO,ORD,CHI,International,22-May,31,35.6811673,139.7670516,41.8781136,-87.6297982,CHICAGO,United States of America
M,NRT,TYO,LAX,LAX,International,22-May,31,35.6811673,139.7670516,34.0549076,-118.242643,LOS ANGELES,United States of America
M,NRT,TYO,SZX,SZX,International,22-May,2,35.6811673,139.7670516,22.5428599,114.05956,SHENZHEN,"China, People’s Republic of"
M,HND,TYO,ITM,OSA,Domestic,22-May,2,35.6811673,139.7670516,34.6937249,135.5022535,OSAKA,Japan
M,HND,TYO,UBJ,UBJ,Domestic,22-May,123,35.6811673,139.7670516,33.9515554,131.2468161,UBE,Japan
M,HND,TYO,HIJ,HIJ,Domestic,22-May,2,35.6811673,139.7670516,34.3852894,132.4553055,HIROSHIMA,Japan
M,HND,TYO,KUH,KUH,Domestic,22-May,64,35.6811673,139.7670516,42.9849413,144.381804,KUSHIRO,Japan
M,HND,TYO,ISG,ISG,Domestic,22-May,26,35.6811673,139.7670516,24.3406856,124.1555837,ISHIGAKI,Japan
L,NRT,TYO,HKG,HKG,International,22-May,3,35.6811673,139.7670516,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,HND,TYO,HIJ,HIJ,Domestic,22-May,1,35.6811673,139.7670516,34.3852894,132.4553055,HIROSHIMA,Japan
M,HND,TYO,HKG,HKG,International,22-May,1,35.6811673,139.7670516,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,NRT,TYO,CAN,CAN,International,22-May,4,35.6811673,139.7670516,23.1290799,113.26436,GUANGZHOU,"China, People’s Republic of"
L,HND,TYO,OKA,OKA,Domestic,22-May,93,35.6811673,139.7670516,26.3343533,127.8056058,OKINAWA,Japan
M,HND,TYO,KIX,OSA,Domestic,22-May,54,35.6811673,139.7670516,34.6937249,135.5022535,OSAKA,Japan
M,NRT,TYO,KTM,KTM,International,22-May,13,35.6811673,139.7670516,27.7172453,85.3239605,KATHMANDU,Nepal
M,HND,TYO,MYJ,MYJ,Domestic,22-May,16,35.6811673,139.7670516,33.8355117,132.7639923,MATSUYAMA,Japan
M,HND,TYO,NGO,NGO,Domestic,22-May,31,35.6811673,139.7670516,35.1814506,136.9065571,NAGOYA,Japan
M,HND,TYO,HSG,HSG,Domestic,22-May,48,35.6811673,139.7670516,33.2631179,130.3009057,SAGA,Japan
M,HND,TYO,UKB,OSA,Domestic,22-May,30,35.6811673,139.7670516,34.6937249,135.5022535,OSAKA,Japan
M,HND,TYO,ITM,OSA,Domestic,22-May,6,35.6811673,139.7670516,34.6937249,135.5022535,OSAKA,Japan
M,HND,TYO,SYO,SYO,Domestic,22-May,101,35.6811673,139.7670516,38.8498797,139.9048849,SHONAI,Japan
L,NRT,TYO,SIN,SIN,International,22-May,13,35.6811673,139.7670516,1.2830173,103.8513365,SINGAPORE,Singapore
M,HND,TYO,IZO,IZO,Domestic,22-May,1,35.6811673,139.7670516,35.3670442,132.7546943,IZUMO,Japan
M,HND,TYO,KIX,OSA,Domestic,22-May,31,35.6811673,139.7670516,34.6937249,135.5022535,OSAKA,Japan
M,HND,TYO,ISG,ISG,Domestic,22-May,9,35.6811673,139.7670516,24.3406856,124.1555837,ISHIGAKI,Japan
M,NRT,TYO,CAN,CAN,International,22-May,4,35.6811673,139.7670516,23.1290799,113.26436,GUANGZHOU,"China, People’s Republic of"
M,HND,TYO,ISG,ISG,Domestic,22-May,46,35.6811673,139.7670516,24.3406856,124.1555837,ISHIGAKI,Japan
M,HND,TYO,OBO,OBO,Domestic,22-May,93,35.6811673,139.7670516,42.9233354,143.197199,OBIHIRO,Japan
M,HND,TYO,KIX,OSA,Domestic,22-May,8,35.6811673,139.7670516,34.6937249,135.5022535,OSAKA,Japan
M,HND,TYO,MNL,MNL,International,22-May,2,35.6811673,139.7670516,14.5995124,120.9842195,MANILA,Philippines
M,HND,TYO,KMJ,KMJ,Domestic,22-May,8,35.6811673,139.7670516,32.8032164,130.7079369,KUMAMOTO,Japan
M,HND,TYO,FUK,FUK,Domestic,22-May,38,35.6811673,139.7670516,33.5901838,130.4016888,FUKUOKA,Japan
M,HND,TYO,NGS,NGS,Domestic,22-May,1,35.6811673,139.7670516,32.7503334,129.8778888,NAGASAKI,Japan
L,NRT,TYO,MNL,MNL,International,22-May,11,35.6811673,139.7670516,14.5995124,120.9842195,MANILA,Philippines
M,NRT,TYO,MNL,MNL,International,22-May,15,35.6811673,139.7670516,14.5995124,120.9842195,MANILA,Philippines
M,HND,TYO,HIJ,HIJ,Domestic,22-May,114,35.6811673,139.7670516,34.3852894,132.4553055,HIROSHIMA,Japan
M,HND,TYO,IWK,IWK,Domestic,22-May,47,35.6811673,139.7670516,34.1667451,132.2191641,IWAKUNI,Japan
M,HND,TYO,IWJ,IWJ,Domestic,22-May,41,35.6811673,139.7670516,34.674846,131.842886,MASUDA,Japan
M,HND,TYO,MNL,MNL,International,22-May,31,35.6811673,139.7670516,14.5995124,120.9842195,MANILA,Philippines
M,HND,TYO,MMY,MMY,Domestic,22-May,1,35.6811673,139.7670516,39.6394645,141.9462611,MIYAKO,Japan
M,HND,TYO,ITM,OSA,Domestic,22-May,7,35.6811673,139.7670516,34.6937249,135.5022535,OSAKA,Japan
L,NRT,TYO,HSG,HSG,Domestic,22-May,16,35.6811673,139.7670516,33.2631179,130.3009057,SAGA,Japan
M,NRT,TYO,MEX,MEX,International,22-May,31,35.6811673,139.7670516,19.4326077,-99.133208,MEXICO CITY,Mexico
M,NRT,TYO,KUL,KUL,International,22-May,14,35.6811673,139.7670516,3.1319197,101.6840589,KUALA LUMPUR,Malaysia
M,HND,TYO,KIX,OSA,Domestic,22-May,62,35.6811673,139.7670516,34.6937249,135.5022535,OSAKA,Japan
M,NRT,TYO,KUL,KUL,International,22-May,17,35.6811673,139.7670516,3.1319197,101.6840589,KUALA LUMPUR,Malaysia
M,HND,TYO,AOJ,AOJ,Domestic,22-May,9,35.6811673,139.7670516,40.8222197,140.7473524,AOMORI,Japan
M,HND,TYO,AKJ,AKJ,Domestic,22-May,22,35.6811673,139.7670516,43.7708833,142.3650083,ASAHIKAWA,Japan
M,HND,TYO,TSA,TPE,International,22-May,3,35.6811673,139.7670516,25.0329636,121.5654268,TAIPEI,Chinese Taipei
M,HND,TYO,CGK,JKT,International,22-May,7,35.6811673,139.7670516,-6.1944491,106.8229198,JAKARTA,Indonesia
M,HND,TYO,HIJ,HIJ,Domestic,22-May,165,35.6811673,139.7670516,34.3852894,132.4553055,HIROSHIMA,Japan
M,NRT,TYO,BOS,BOS,International,22-May,18,35.6811673,139.7670516,42.3600825,-71.0588801,BOSTON,United States of America
M,NRT,TYO,MNL,MNL,International,22-May,22,35.6811673,139.7670516,14.5995124,120.9842195,MANILA,Philippines
M,NRT,TYO,ICN,SEL,International,22-May,1,35.6811673,139.7670516,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
L,HND,TYO,KOJ,KOJ,Domestic,22-May,124,35.6811673,139.7670516,31.5968539,130.5571392,KAGOSHIMA,Japan
M,HND,TYO,KKJ,KKJ,Domestic,22-May,13,35.6811673,139.7670516,33.8834976,130.8751773,KITAKYUSHU,Japan
M,HND,TYO,MMB,MMB,Domestic,22-May,9,35.6811673,139.7670516,36.204824,138.252924,MEMANBETSU,Japan
M,HND,TYO,OKA,OKA,Domestic,22-May,176,35.6811673,139.7670516,26.3343533,127.8056058,OKINAWA,Japan
M,HND,TYO,KOJ,KOJ,Domestic,22-May,1,35.6811673,139.7670516,31.5968539,130.5571392,KAGOSHIMA,Japan
M,HND,TYO,BKK,BKK,International,22-May,1,35.6811673,139.7670516,13.7563309,100.5017651,BANGKOK,Thailand
M,HND,TYO,FUK,FUK,Domestic,22-May,34,35.6811673,139.7670516,33.5901838,130.4016888,FUKUOKA,Japan
M,HND,TYO,MMB,MMB,Domestic,22-May,62,35.6811673,139.7670516,36.204824,138.252924,MEMANBETSU,Japan
M,HND,TYO,WKJ,WKJ,Domestic,22-May,12,35.6811673,139.7670516,45.4156307,141.6733641,WAKKANAI,Japan
M,NRT,TYO,MNL,MNL,International,22-May,3,35.6811673,139.7670516,14.5995124,120.9842195,MANILA,Philippines
M,HND,TYO,KOJ,KOJ,Domestic,22-May,90,35.6811673,139.7670516,31.5968539,130.5571392,KAGOSHIMA,Japan
M,HND,TYO,HIJ,HIJ,Domestic,22-May,15,35.6811673,139.7670516,34.3852894,132.4553055,HIROSHIMA,Japan
M,HND,TYO,UBJ,UBJ,Domestic,22-May,1,35.6811673,139.7670516,33.9515554,131.2468161,UBE,Japan
M,NRT,TYO,ICN,SEL,International,22-May,3,35.6811673,139.7670516,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
M,HND,TYO,KMJ,KMJ,Domestic,22-May,12,35.6811673,139.7670516,32.8032164,130.7079369,KUMAMOTO,Japan
M,HND,TYO,CTS,SPK,Domestic,22-May,110,35.6811673,139.7670516,43.0617713,141.3544506,SAPPORO,Japan
M,HND,TYO,KKJ,KKJ,Domestic,22-May,316,35.6811673,139.7670516,33.8834976,130.8751773,KITAKYUSHU,Japan
M,NRT,TYO,OKA,OKA,Domestic,22-May,1,35.6811673,139.7670516,26.3343533,127.8056058,OKINAWA,Japan
M,HND,TYO,TOY,TOY,Domestic,22-May,93,35.6811673,139.7670516,36.6958223,137.2137211,TOYAMA,Japan
M,HND,TYO,AKJ,AKJ,Domestic,22-May,34,35.6811673,139.7670516,43.7708833,142.3650083,ASAHIKAWA,Japan
M,NRT,TYO,ICN,SEL,International,22-May,26,35.6811673,139.7670516,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
L,NRT,TYO,ASJ,ASJ,Domestic,22-May,2,35.6811673,139.7670516,27.7005538,128.8205454,AMAMI,Japan
M,NRT,TYO,DOH,DOH,International,22-May,5,35.6811673,139.7670516,25.2854473,51.5310398,DOHA,Qatar
M,NRT,TYO,LAX,LAX,International,22-May,31,35.6811673,139.7670516,34.0549076,-118.242643,LOS ANGELES,United States of America
M,HND,TYO,CTS,SPK,Domestic,22-May,16,35.6811673,139.7670516,43.0617713,141.3544506,SAPPORO,Japan
M,HND,TYO,FUK,FUK,Domestic,22-May,219,35.6811673,139.7670516,33.5901838,130.4016888,FUKUOKA,Japan
M,HND,TYO,MBE,MBE,Domestic,22-May,31,35.6811673,139.7670516,44.3564386,143.3543524,MONBETSU,Japan
M,NRT,TYO,CGK,JKT,International,22-May,39,35.6811673,139.7670516,-6.1944491,106.8229198,JAKARTA,Indonesia
L,NRT,TYO,HNL,HNL,International,22-May,14,35.6811673,139.7670516,21.3098845,-157.8581401,HONOLULU,United States of America
L,NRT,TYO,TSN,TSN,International,22-May,2,35.6811673,139.7670516,39.085099,117.199369,TIANJIN,"China, People’s Republic of"
L,HND,TYO,KOJ,KOJ,Domestic,22-May,125,35.6811673,139.7670516,31.5968539,130.5571392,KAGOSHIMA,Japan
M,HND,TYO,IZO,IZO,Domestic,22-May,15,35.6811673,139.7670516,35.3670442,132.7546943,IZUMO,Japan
M,HND,TYO,KMQ,KMQ,Domestic,22-May,1,35.6811673,139.7670516,36.4084209,136.4458532,KOMATSU,Japan
M,HND,TYO,BKK,BKK,International,22-May,7,35.6811673,139.7670516,13.7563309,100.5017651,BANGKOK,Thailand
M,HND,TYO,TKS,TKS,Domestic,22-May,1,35.6811673,139.7670516,34.0703652,134.5549537,TOKUSHIMA,Japan
M,HND,TYO,ITM,OSA,Domestic,22-May,29,35.6811673,139.7670516,34.6937249,135.5022535,OSAKA,Japan
M,HND,TYO,CGK,JKT,International,22-May,12,35.6811673,139.7670516,-6.1944491,106.8229198,JAKARTA,Indonesia
M,NRT,TYO,SFO,SFO,International,22-May,22,35.6811673,139.7670516,37.7749295,-122.4194155,SAN FRANCISCO,United States of America
M,HND,TYO,MYJ,MYJ,Domestic,22-May,5,35.6811673,139.7670516,33.8355117,132.7639923,MATSUYAMA,Japan
L,NRT,TYO,FUK,FUK,Domestic,22-May,62,35.6811673,139.7670516,33.5901838,130.4016888,FUKUOKA,Japan
L,HND,TYO,CTS,SPK,Domestic,22-May,279,35.6811673,139.7670516,43.0617713,141.3544506,SAPPORO,Japan
M,HND,TYO,HIJ,HIJ,Domestic,22-May,7,35.6811673,139.7670516,34.3852894,132.4553055,HIROSHIMA,Japan
M,NRT,TYO,TPE,TPE,International,22-May,1,35.6811673,139.7670516,25.0329636,121.5654268,TAIPEI,Chinese Taipei
M,NRT,TYO,HKG,HKG,International,22-May,9,35.6811673,139.7670516,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,NRT,TYO,HKG,HKG,International,22-May,9,35.6811673,139.7670516,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,HND,TYO,TKS,TKS,Domestic,22-May,132,35.6811673,139.7670516,34.0703652,134.5549537,TOKUSHIMA,Japan
M,HND,TYO,HSG,HSG,Domestic,22-May,45,35.6811673,139.7670516,33.2631179,130.3009057,SAGA,Japan
M,HND,TYO,SFO,SFO,International,22-May,13,35.6811673,139.7670516,37.7749295,-122.4194155,SAN FRANCISCO,United States of America
M,HND,TYO,KMQ,KMQ,Domestic,22-May,16,35.6811673,139.7670516,36.4084209,136.4458532,KOMATSU,Japan
M,NRT,TYO,TPE,TPE,International,22-May,6,35.6811673,139.7670516,25.0329636,121.5654268,TAIPEI,Chinese Taipei
M,NRT,TYO,AKL,AKL,International,22-May,4,35.6811673,139.7670516,-36.8508827,174.7644881,AUCKLAND,New Zealand
M,HND,TYO,ORD,CHI,International,22-May,31,35.6811673,139.7670516,41.8781136,-87.6297982,CHICAGO,United States of America
M,HND,TYO,OIT,OIT,Domestic,22-May,17,35.6811673,139.7670516,33.2396084,131.6095148,OITA,Japan
M,NRT,TYO,CEB,CEB,International,22-May,2,35.6811673,139.7670516,10.3156992,123.8854366,CEBU,Philippines
M,HND,TYO,OKA,OKA,Domestic,22-May,104,35.6811673,139.7670516,26.3343533,127.8056058,OKINAWA,Japan
M,NRT,TYO,HEL,HEL,International,22-May,2,35.6811673,139.7670516,60.1698557,24.938379,HELSINKI,Finland
M,HND,TYO,OKA,OKA,Domestic,22-May,14,35.6811673,139.7670516,26.3343533,127.8056058,OKINAWA,Japan
M,HND,TYO,SIN,SIN,International,22-May,5,35.6811673,139.7670516,1.2830173,103.8513365,SINGAPORE,Singapore
M,HND,TYO,OKJ,OKJ,Domestic,22-May,155,35.6811673,139.7670516,34.6555312,133.919795,OKAYAMA,Japan
M,HND,TYO,KUH,KUH,Domestic,22-May,20,35.6811673,139.7670516,42.9849413,144.381804,KUSHIRO,Japan
M,HND,TYO,WKJ,WKJ,Domestic,22-May,19,35.6811673,139.7670516,45.4156307,141.6733641,WAKKANAI,Japan
M,NRT,TYO,SFO,SFO,International,22-May,18,35.6811673,139.7670516,37.7749295,-122.4194155,SAN FRANCISCO,United States of America
M,HND,TYO,AXT,AXT,Domestic,22-May,118,35.6811673,139.7670516,39.7192558,140.1042666,AKITA,Japan
M,HND,TYO,FUK,FUK,Domestic,22-May,4,35.6811673,139.7670516,33.5901838,130.4016888,FUKUOKA,Japan
M,HND,TYO,FUK,FUK,Domestic,22-May,11,35.6811673,139.7670516,33.5901838,130.4016888,FUKUOKA,Japan
M,HND,TYO,ASJ,ASJ,Domestic,22-May,31,35.6811673,139.7670516,27.7005538,128.8205454,AMAMI,Japan
M,HND,TYO,FUK,FUK,Domestic,22-May,25,35.6811673,139.7670516,33.5901838,130.4016888,FUKUOKA,Japan
M,HND,TYO,FUK,FUK,Domestic,22-May,119,35.6811673,139.7670516,33.5901838,130.4016888,FUKUOKA,Japan
M,HND,TYO,KMQ,KMQ,Domestic,22-May,1,35.6811673,139.7670516,36.4084209,136.4458532,KOMATSU,Japan
L,NRT,TYO,ISG,ISG,Domestic,22-May,31,35.6811673,139.7670516,24.3406856,124.1555837,ISHIGAKI,Japan
M,HND,TYO,KCZ,KCZ,Domestic,22-May,4,35.6811673,139.7670516,33.5588821,133.5312383,KOCHI,Japan
M,HND,TYO,FUK,FUK,Domestic,22-May,248,35.6811673,139.7670516,33.5901838,130.4016888,FUKUOKA,Japan
M,NRT,TYO,BKK,BKK,International,22-May,5,35.6811673,139.7670516,13.7563309,100.5017651,BANGKOK,Thailand
M,HND,TYO,ITM,OSA,Domestic,22-Jun,13,35.6811673,139.7670516,34.6937249,135.5022535,OSAKA,Japan
M,HND,TYO,ONJ,ONJ,Domestic,22-Jun,13,35.6811673,139.7670516,40.193892,140.3721343,ODATE/NOSHIRO,Japan
M,NRT,TYO,YVR,YVR,International,22-Jun,26,35.6811673,139.7670516,49.2827291,-123.1207375,VANCOUVER,Canada
M,NRT,TYO,HEL,HEL,International,22-Jun,29,35.6811673,139.7670516,60.1698557,24.938379,HELSINKI,Finland
L,NRT,TYO,ISG,ISG,Domestic,22-Jun,30,35.6811673,139.7670516,24.3406856,124.1555837,ISHIGAKI,Japan
M,NRT,TYO,ICN,SEL,International,22-Jun,1,35.6811673,139.7670516,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
M,NRT,TYO,SEA,SEA,International,22-Jun,2,35.6811673,139.7670516,47.6061389,-122.3328481,SEATTLE,United States of America
